category,A,D,B,C,defect_B,defect_C,score,B_in_S,C_in_S,one_sided,both_small,x,y,N,p,q,r,s,v3_x,v3_yc,mcc_live,love_relation_ok,four_distance_ok,point_in_unit,height,distance_to_D0,distance_to_A0,notes
one_sided,-99/20,0,119/20,0,14561,1,14561,False,True,True,False,1,-99/20,20,20,-99,0,119,0,0,False,True,False,False,119,451/87,273/40,algebraic_but_failed:x^2+(1-y)^2
one_sided,143/24,0,-119/24,0,14737,1,14737,False,True,True,False,1,143/24,24,24,143,0,-119,0,-1,True,True,False,False,143,451/87,49/12,algebraic_but_failed:x^2+(1-y)^2
one_sided,165/52,0,-113/52,0,15473,1,15473,False,True,True,False,1,165/52,52,52,165,0,-113,0,0,False,True,False,False,165,451/87,135/104,algebraic_but_failed:x^2+(1-y)^2
one_sided,-80/39,0,119/39,0,15682,1,15682,False,True,True,False,1,-80/39,39,39,-80,0,119,0,-1,True,True,False,False,119,451/87,1225/312,algebraic_but_failed:x^2+(1-y)^2
one_sided,20/99,0,79/99,0,16042,1,16042,False,True,True,False,1,20/99,99,99,20,0,79,0,-2,True,True,False,False,99,451/87,1325/792,algebraic_but_failed:x^2+(1-y)^2
one_sided,-112/15,0,127/15,0,16354,1,16354,False,True,True,False,1,-112/15,15,15,-112,0,127,0,-1,True,True,False,False,127,451/87,1121/120,algebraic_but_failed:x^2+(1-y)^2
one_sided,144/17,0,-127/17,0,16418,1,16418,False,True,True,False,1,144/17,17,17,144,0,-127,0,0,False,True,False,False,144,451/87,897/136,algebraic_but_failed:x^2+(1-y)^2
one_sided,-13/84,0,97/84,0,16465,1,16465,False,True,True,False,1,-13/84,84,84,-13,0,97,0,-1,True,True,False,False,97,451/87,341/168,algebraic_but_failed:x^2+(1-y)^2
one_sided,-44/117,3/4,644/117,-483/44,17137,1,17137,False,True,True,False,39/200,-11/150,600,117,-44,483,644,1,-1,True,True,False,False,644,1543/348,2107/936,algebraic_but_failed:x^2+(1-y)^2
one_sided,3/4,-44/117,117/644,-44/483,17137,1,17137,False,True,True,False,161/150,161/200,600,644,483,-44,117,-1,0,True,True,False,False,644,18865/3393,9/8,algebraic_but_failed:x^2+(1-y)^2
one_sided,176/57,0,-119/57,0,17410,1,17410,False,True,True,False,1,176/57,57,57,176,0,-119,0,-1,True,True,False,False,176,451/87,553/456,algebraic_but_failed:x^2+(1-y)^2
one_sided,187/84,0,-103/84,0,17665,1,17665,False,True,True,False,1,187/84,84,84,187,0,-103,0,-1,True,True,False,False,187,451/87,59/168,algebraic_but_failed:x^2+(1-y)^2
one_sided,156/133,0,-23/133,0,18218,1,18218,False,True,True,False,1,156/133,133,133,156,0,-23,0,0,False,True,False,False,156,451/87,747/1064,algebraic_but_failed:x^2+(1-y)^2
one_sided,-36/77,0,113/77,0,18698,1,18698,False,True,True,False,1,-36/77,77,77,-36,0,113,0,0,False,True,False,False,113,451/87,1443/616,algebraic_but_failed:x^2+(1-y)^2
one_sided,44/117,0,73/117,0,19018,1,19018,False,True,True,False,1,44/117,117,117,44,0,73,0,-2,True,True,False,False,117,451/87,1403/936,algebraic_but_failed:x^2+(1-y)^2
one_sided,-12/35,153/104,-4888/1715,2397/196,19601,1,19601,False,True,True,False,-1715/5476,147/1369,5476,-1715,588,7191,4888,0,0,False,True,False,False,4888,33593/9048,621/280,algebraic_but_failed:x^2+(1-y)^2
one_sided,153/104,-12/35,-1715/4888,196/2397,19601,1,19601,False,True,True,False,1222/1369,7191/5476,5476,4888,7191,588,-1715,0,0,False,True,False,False,4888,16829/3045,21/52,algebraic_but_failed:x^2+(1-y)^2
one_sided,85/132,0,47/132,0,19633,1,19633,False,True,True,False,1,85/132,132,132,85,0,47,0,-1,True,True,False,False,132,451/87,325/264,algebraic_but_failed:x^2+(1-y)^2
one_sided,-39/80,0,119/80,0,20561,1,20561,False,True,True,False,1,-39/80,80,80,-39,0,119,0,0,False,True,False,False,119,451/87,189/80,algebraic_but_failed:x^2+(1-y)^2
one_sided,171/140,0,-31/140,0,20561,1,20561,False,True,True,False,1,171/140,140,140,171,0,-31,0,0,False,True,False,False,171,451/87,183/280,algebraic_but_failed:x^2+(1-y)^2
one_sided,208/105,0,-103/105,0,21634,1,21634,False,True,True,False,1,208/105,105,105,208,0,-103,0,-1,True,True,False,False,208,451/87,89/840,algebraic_but_failed:x^2+(1-y)^2
one_sided,15/112,0,97/112,0,21953,1,21953,False,True,True,False,1,15/112,112,112,15,0,97,0,0,False,True,False,False,112,451/87,195/112,algebraic_but_failed:x^2+(1-y)^2
one_sided,209/120,0,-89/120,0,22321,1,22321,False,True,True,False,1,209/120,120,120,209,0,-89,0,-1,True,True,False,False,209,451/87,2/15,algebraic_but_failed:x^2+(1-y)^2
one_sided,-72/65,0,137/65,0,22994,1,22994,False,True,True,False,1,-72/65,65,65,-72,0,137,0,0,False,True,False,False,137,451/87,1551/520,algebraic_but_failed:x^2+(1-y)^2
one_sided,-65/72,0,137/72,0,23953,1,23953,False,True,True,False,1,-65/72,72,72,-65,0,137,0,-2,True,True,False,False,137,451/87,25/9,algebraic_but_failed:x^2+(1-y)^2
one_sided,-20/99,0,119/99,0,23962,1,23962,False,True,True,False,1,-20/99,99,99,-20,0,119,0,-2,True,True,False,False,119,451/87,1645/792,algebraic_but_failed:x^2+(1-y)^2
one_sided,48/55,20/21,147/55,35/12,24634,1,24634,False,True,True,False,11/39,16/65,195,55,48,140,147,-1,1,True,True,False,True,147,859/203,441/440,algebraic_but_failed:x^2+(1-y)^2
one_sided,20/21,48/55,55/147,12/35,24634,1,24634,False,True,True,False,49/65,28/39,195,147,140,48,55,0,-1,True,True,False,True,147,20629/4785,155/168,algebraic_but_failed:x^2+(1-y)^2
one_sided,133/156,0,23/156,0,24865,1,24865,False,True,True,False,1,133/156,156,156,133,0,23,0,-1,True,True,False,False,156,451/87,319/312,algebraic_but_failed:x^2+(1-y)^2
one_sided,104/153,0,49/153,0,25810,1,25810,False,True,True,False,1,104/153,153,153,104,0,49,0,-2,True,True,False,False,153,451/87,1463/1224,algebraic_but_failed:x^2+(1-y)^2
one_sided,-144/17,0,161/17,0,26210,1,26210,False,True,True,False,1,-144/17,17,17,-144,0,161,0,0,False,True,False,False,161,451/87,1407/136,algebraic_but_failed:x^2+(1-y)^2
one_sided,180/19,0,-161/19,0,26282,1,26282,False,True,True,False,1,180/19,19,19,180,0,-161,0,0,False,True,False,False,180,451/87,1155/152,algebraic_but_failed:x^2+(1-y)^2
one_sided,-91/60,0,151/60,0,26401,1,26401,False,True,True,False,1,-91/60,60,60,-91,0,151,0,-1,True,True,False,False,151,451/87,407/120,algebraic_but_failed:x^2+(1-y)^2
one_sided,51/140,0,89/140,0,27521,1,27521,False,True,True,False,1,51/140,140,140,51,0,89,0,0,False,True,False,False,140,451/87,423/280,algebraic_but_failed:x^2+(1-y)^2
one_sided,-117/44,0,161/44,0,27857,1,27857,False,True,True,False,1,-117/44,44,44,-117,0,161,0,0,False,True,False,False,161,451/87,399/88,algebraic_but_failed:x^2+(1-y)^2
one_sided,-143/24,0,167/24,0,28465,1,28465,False,True,True,False,1,-143/24,24,24,-143,0,167,0,-1,True,True,False,False,167,451/87,47/6,algebraic_but_failed:x^2+(1-y)^2
one_sided,-15/112,0,127/112,0,28673,1,28673,False,True,True,False,1,-15/112,112,112,-15,0,127,0,0,False,True,False,False,127,451/87,225/112,algebraic_but_failed:x^2+(1-y)^2
one_sided,195/28,0,-167/28,0,28673,1,28673,False,True,True,False,1,195/28,28,28,195,0,-167,0,0,False,True,False,False,195,451/87,285/56,algebraic_but_failed:x^2+(1-y)^2
one_sided,221/60,0,-161/60,0,29521,1,29521,False,True,True,False,1,221/60,60,60,221,0,-161,0,-1,True,True,False,False,221,451/87,217/120,algebraic_but_failed:x^2+(1-y)^2
one_sided,140/171,0,31/171,0,30202,1,30202,False,True,True,False,1,140/171,171,171,140,0,31,0,-2,True,True,False,False,171,451/87,1445/1368,algebraic_but_failed:x^2+(1-y)^2
one_sided,231/160,0,-71/160,0,30641,1,30641,False,True,True,False,1,231/160,160,160,231,0,-71,0,0,False,True,False,False,231,451/87,69/160,algebraic_but_failed:x^2+(1-y)^2
one_sided,-60/91,0,151/91,0,31082,1,31082,False,True,True,False,1,-60/91,91,91,-60,0,151,0,0,False,True,False,False,151,451/87,1845/728,algebraic_but_failed:x^2+(1-y)^2
one_sided,252/115,0,-137/115,0,31994,1,31994,False,True,True,False,1,252/115,115,115,252,0,-137,0,0,False,True,False,False,252,451/87,291/920,algebraic_but_failed:x^2+(1-y)^2
one_sided,247/96,0,-151/96,0,32017,1,32017,False,True,True,False,1,247/96,96,96,247,0,-151,0,-1,True,True,False,False,247,451/87,67/96,algebraic_but_failed:x^2+(1-y)^2
one_sided,240/161,0,-79/161,0,32162,1,32162,False,True,True,False,1,240/161,161,161,240,0,-79,0,0,False,True,False,False,240,451/87,495/1288,algebraic_but_failed:x^2+(1-y)^2
one_sided,95/168,0,73/168,0,33553,1,33553,False,True,True,False,1,95/168,168,168,95,0,73,0,-1,True,True,False,False,168,451/87,55/42,algebraic_but_failed:x^2+(1-y)^2
one_sided,24/143,0,119/143,0,34610,1,34610,False,True,True,False,1,24/143,143,143,24,0,119,0,0,False,True,False,False,143,451/87,1953/1144,algebraic_but_failed:x^2+(1-y)^2
one_sided,16/63,204/253,11891/3087,2397/196,35722,1,35722,False,True,True,False,1029/4225,784/12675,12675,3087,784,9588,11891,1,-1,True,True,False,True,11891,96355/22011,817/504,algebraic_but_failed:x^2+(1-y)^2
one_sided,204/253,16/63,3087/11891,196/2397,35722,1,35722,False,True,True,False,11891/12675,3196/4225,12675,11891,9588,784,3087,-1,0,True,True,False,True,11891,9007/1827,2163/2024,algebraic_but_failed:x^2+(1-y)^2
one_sided,17/144,0,127/144,0,36865,1,36865,False,True,True,False,1,17/144,144,144,17,0,127,0,-2,True,True,False,False,144,451/87,253/144,algebraic_but_failed:x^2+(1-y)^2
one_sided,273/136,0,-137/136,0,37265,1,37265,False,True,True,False,1,273/136,136,136,273,0,-137,0,0,False,True,False,False,273,451/87,9/68,algebraic_but_failed:x^2+(1-y)^2
one_sided,-140/51,0,191/51,0,39082,1,39082,False,True,True,False,1,-140/51,51,51,-140,0,191,0,-1,True,True,False,False,191,451/87,1885/408,algebraic_but_failed:x^2+(1-y)^2
one_sided,-44/117,0,161/117,0,39610,1,39610,False,True,True,False,1,-44/117,117,117,-44,0,161,0,-2,True,True,False,False,161,451/87,2107/936,algebraic_but_failed:x^2+(1-y)^2
one_sided,-80/39,45/28,-196/39,63/16,39937,1,39937,False,True,True,False,-13/92,20/69,276,-39,80,315,196,0,-1,True,True,False,False,196,8713/2436,1225/312,algebraic_but_failed:x^2+(1-y)^2
one_sided,45/28,-80/39,-39/196,16/63,39937,1,39937,False,True,True,False,49/69,105/92,276,196,315,80,-39,-1,0,True,True,False,False,196,8183/1131,15/56,algebraic_but_failed:x^2+(1-y)^2
one_sided,-180/19,0,199/19,0,39962,1,39962,False,True,True,False,1,-180/19,19,19,-180,0,199,0,0,False,True,False,False,199,451/87,1725/152,algebraic_but_failed:x^2+(1-y)^2
one_sided,52/165,0,113/165,0,39994,1,39994,False,True,True,False,1,52/165,165,165,52,0,113,0,-1,True,True,False,False,165,451/87,2059/1320,algebraic_but_failed:x^2+(1-y)^2
one_sided,220/21,0,-199/21,0,40042,1,40042,False,True,True,False,1,220/21,21,21,220,0,-199,0,-1,True,True,False,False,220,451/87,1445/168,algebraic_but_failed:x^2+(1-y)^2
one_sided,260/69,0,-191/69,0,41242,1,41242,False,True,True,False,1,260/69,69,69,260,0,-191,0,-1,True,True,False,False,260,451/87,1045/552,algebraic_but_failed:x^2+(1-y)^2
one_sided,-156/133,143/24,-408/931,187/84,41329,1,41329,False,True,True,False,-931/1500,91/125,1500,-931,1092,2431,408,-1,1,True,True,False,False,931,539/696,3243/1064,algebraic_but_failed:x^2+(1-y)^2
one_sided,143/24,-156/133,-931/408,84/187,41329,1,41329,False,True,True,False,34/125,2431/1500,1500,408,2431,1092,-931,0,-1,True,True,False,False,931,73555/11571,49/12,algebraic_but_failed:x^2+(1-y)^2
one_sided,224/207,0,-17/207,0,43138,1,43138,False,True,True,False,1,224/207,207,207,224,0,-17,0,-2,True,True,False,False,224,451/87,1313/1656,algebraic_but_failed:x^2+(1-y)^2
one_sided,288/175,0,-113/175,0,43394,1,43394,False,True,True,False,1,288/175,175,175,288,0,-113,0,0,False,True,False,False,288,451/87,321/1400,algebraic_but_failed:x^2+(1-y)^2
one_sided,253/204,0,-49/204,0,44017,1,44017,False,True,True,False,1,253/204,204,204,253,0,-49,0,-1,True,True,False,False,253,451/87,259/408,algebraic_but_failed:x^2+(1-y)^2
one_sided,-105/88,0,193/88,0,44993,1,44993,False,True,True,False,1,-105/88,88,88,-105,0,193,0,0,False,True,False,False,193,451/87,135/44,algebraic_but_failed:x^2+(1-y)^2
one_sided,57/176,0,119/176,0,45137,1,45137,False,True,True,False,1,57/176,176,176,57,0,119,0,0,False,True,False,False,176,451/87,273/176,algebraic_but_failed:x^2+(1-y)^2
one_sided,84/187,0,103/187,0,45578,1,45578,False,True,True,False,1,84/187,187,187,84,0,103,0,0,False,True,False,False,187,451/87,2133/1496,algebraic_but_failed:x^2+(1-y)^2
one_sided,299/180,0,-119/180,0,46561,1,46561,False,True,True,False,1,299/180,180,180,299,0,-119,0,-2,True,True,False,False,299,451/87,77/360,algebraic_but_failed:x^2+(1-y)^2
one_sided,-17/144,0,161/144,0,46657,1,46657,False,True,True,False,1,-17/144,144,144,-17,0,161,0,-2,True,True,False,False,161,451/87,287/144,algebraic_but_failed:x^2+(1-y)^2
one_sided,-88/105,0,193/105,0,48274,1,48274,False,True,True,False,1,-88/105,105,105,-88,0,193,0,-1,True,True,False,False,193,451/87,2279/840,algebraic_but_failed:x^2+(1-y)^2
one_sided,-24/143,0,167/143,0,48338,1,48338,False,True,True,False,1,-24/143,143,143,-24,0,167,0,0,False,True,False,False,167,451/87,2337/1144,algebraic_but_failed:x^2+(1-y)^2
one_sided,-165/52,0,217/52,0,49793,1,49793,False,True,True,False,1,-165/52,52,52,-165,0,217,0,0,False,True,False,False,217,451/87,525/104,algebraic_but_failed:x^2+(1-y)^2
